run_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	library_layout	library_strategy	library_source	library_selection	read_count	base_count	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	fastq_md5	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_aspera	sample_alias	broker_name	sample_title	first_created	bam_ftp
ERR4836621	SAMEA7571554	ERS5328176	ERX4706399	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	120758	30304244	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328176	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328176	2ad0bec60a466608c7980f08b78d2135;b84117ac4f6309d71c90058cd845b65c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/001/ERR4836621/ERR4836621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/001/ERR4836621/ERR4836621_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/001/ERR4836621/ERR4836621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/001/ERR4836621/ERR4836621_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836621/sample199_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836621/sample199_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836621/sample199_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836621/sample199_S001_L001_R2_001.fastq.gz	sample199		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/001/ERR4836621.bam
ERR4843941	SAMEA7571357	ERS5327979	ERX4713727	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	73158	18350317	2020-11-16	2020-11-16	unspecified sequencing: Raw reads: ERS5327979	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5327979	9226ef8c67f8231ce16ad6040e1e63a7;926fafd11b1abdf68a9525a952a05f32	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/001/ERR4843941/ERR4843941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/001/ERR4843941/ERR4843941_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/001/ERR4843941/ERR4843941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/001/ERR4843941/ERR4843941_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4843941/sample002_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4843941/sample002_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR484/ERR4843941/sample002_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR484/ERR4843941/sample002_S001_L001_R2_001.fastq.gz	sample002		Fecal sample from stool bank donor	2020-11-16	ftp.sra.ebi.ac.uk/vol1/err/ERR484/001/ERR4843941.bam
ERR4835448	SAMEA7571356	ERS5327978	ERX4705255	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	76408	19151203	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5327978	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5327978	8881da720f14899d1903456d03bae74c;1c14dcf03d0fe545d880373d25001fef	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4835448/ERR4835448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4835448/ERR4835448_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4835448/ERR4835448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4835448/ERR4835448_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4835448/sample001_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4835448/sample001_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4835448/sample001_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4835448/sample001_S001_L001_R2_001.fastq.gz	sample001		Fecal sample from stool bank donor	2020-11-12	ftp.sra.ebi.ac.uk/vol1/err/ERR483/008/ERR4835448.bam
ERR4836298	SAMEA7571359	ERS5327981	ERX4706076	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	88312	22150573	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5327981	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5327981	9e5d5d937823c40ba5c23af702d79ac7;29d8793114607488145a036fb712094a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836298/ERR4836298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836298/ERR4836298_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836298/ERR4836298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836298/ERR4836298_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836298/sample004_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836298/sample004_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836298/sample004_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836298/sample004_S001_L001_R2_001.fastq.gz	sample004		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/008/ERR4836298.bam
ERR4836300	SAMEA7571361	ERS5327983	ERX4706078	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	32210	8081028	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5327983	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5327983	2294c2c35fca102b730183205c72c542;a82b04075f0aabfece7fc620a26d4588	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836300/ERR4836300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836300/ERR4836300_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836300/ERR4836300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836300/ERR4836300_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836300/sample006_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836300/sample006_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836300/sample006_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836300/sample006_S001_L001_R2_001.fastq.gz	sample006		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/000/ERR4836300.bam
ERR4836302	SAMEA7571363	ERS5327985	ERX4706080	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	30796	7725533	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5327985	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5327985	8756bcc87d074840cef4a57cfb56023e;5f037315adbc761ceacebf27fcf0c167	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4836302/ERR4836302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4836302/ERR4836302_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4836302/ERR4836302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4836302/ERR4836302_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836302/sample008_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836302/sample008_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836302/sample008_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836302/sample008_S001_L001_R2_001.fastq.gz	sample008		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/002/ERR4836302.bam
ERR4836303	SAMEA7571364	ERS5327986	ERX4706081	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	44484	11158528	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5327986	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5327986	f5754fa1f2c6201996aba7da486e1ce7;69d97e0c5b9afea83045a40301e3b3d0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836303/ERR4836303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836303/ERR4836303_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836303/ERR4836303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836303/ERR4836303_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836303/sample009_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836303/sample009_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836303/sample009_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836303/sample009_S001_L001_R2_001.fastq.gz	sample009		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/003/ERR4836303.bam
ERR4836307	SAMEA7571368	ERS5327990	ERX4706085	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	73020	18317082	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5327990	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5327990	e4eac77d3a7a55a0f030d9e8aa28e80e;2afc45e38c1e0f3db1194867ac2054c3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4836307/ERR4836307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4836307/ERR4836307_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4836307/ERR4836307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4836307/ERR4836307_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836307/sample013_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836307/sample013_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836307/sample013_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836307/sample013_S001_L001_R2_001.fastq.gz	sample013		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/007/ERR4836307.bam
ERR4836308	SAMEA7571369	ERS5327991	ERX4706086	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	68384	17161944	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5327991	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5327991	293a52990663fa82b25a26ad9c20563c;c5b5621921dc1a5b10b48fa4ea02e60e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836308/ERR4836308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836308/ERR4836308_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836308/ERR4836308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836308/ERR4836308_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836308/sample014_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836308/sample014_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836308/sample014_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836308/sample014_S001_L001_R2_001.fastq.gz	sample014		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/008/ERR4836308.bam
ERR4836334	SAMEA7571377	ERS5327999	ERX4706112	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	65408	16408617	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5327999	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5327999	35d0478d23b770dbb40baa194bfd69f2;c404366601be8d17df19c5e2f76f2b8b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836334/ERR4836334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836334/ERR4836334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836334/ERR4836334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836334/ERR4836334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836334/sample022_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836334/sample022_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836334/sample022_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836334/sample022_S001_L001_R2_001.fastq.gz	sample022		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/004/ERR4836334.bam
ERR4836336	SAMEA7571379	ERS5328001	ERX4706114	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	60958	15275221	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328001	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328001	0724ed648c2968ac365b8d3db1cc1b9b;43625ed0bb4c5516b6a9c9e481c4c51f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4836336/ERR4836336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4836336/ERR4836336_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4836336/ERR4836336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4836336/ERR4836336_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836336/sample024_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836336/sample024_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836336/sample024_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836336/sample024_S001_L001_R2_001.fastq.gz	sample024		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/006/ERR4836336.bam
ERR4836345	SAMEA7571388	ERS5328010	ERX4706123	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	148598	37262699	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328010	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328010	36ec658f8d423f820af798083b3f0f28;1be085ce4b30a30baeeba61f035de66d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4836345/ERR4836345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4836345/ERR4836345_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4836345/ERR4836345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4836345/ERR4836345_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836345/sample033_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836345/sample033_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836345/sample033_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836345/sample033_S001_L001_R2_001.fastq.gz	sample033		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/005/ERR4836345.bam
ERR4836347	SAMEA7571390	ERS5328012	ERX4706125	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	66064	16579114	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328012	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328012	decdb38d1543cb05defb24ca2af25585;9fe2320f5ef0d8a06f080ffde8a90be8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4836347/ERR4836347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4836347/ERR4836347_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4836347/ERR4836347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4836347/ERR4836347_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836347/sample035_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836347/sample035_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836347/sample035_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836347/sample035_S001_L001_R2_001.fastq.gz	sample035		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/007/ERR4836347.bam
ERR4836352	SAMEA7571395	ERS5328017	ERX4706130	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	27320	6853630	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328017	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328017	158e79a9f579b352be8a75371e48b2b3;0e174a915963a544bf6d1b2b671f27ae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4836352/ERR4836352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4836352/ERR4836352_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4836352/ERR4836352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4836352/ERR4836352_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836352/sample040_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836352/sample040_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836352/sample040_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836352/sample040_S001_L001_R2_001.fastq.gz	sample040		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/002/ERR4836352.bam
ERR4836356	SAMEA7571399	ERS5328021	ERX4706134	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	61094	15331846	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328021	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328021	fe2147313661f673ea502fc1343c05ea;10cc6b12fbe27e08e63990e0665da2c9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4836356/ERR4836356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4836356/ERR4836356_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4836356/ERR4836356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4836356/ERR4836356_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836356/sample044_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836356/sample044_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836356/sample044_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836356/sample044_S001_L001_R2_001.fastq.gz	sample044		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/006/ERR4836356.bam
ERR4836364	SAMEA7571407	ERS5328029	ERX4706142	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	72568	18203430	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328029	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328029	ceec80001523c57f16bb0b47d415358f;a7d87e39aefdb15dd0d5a550802f594e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836364/ERR4836364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836364/ERR4836364_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836364/ERR4836364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836364/ERR4836364_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836364/sample052_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836364/sample052_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836364/sample052_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836364/sample052_S001_L001_R2_001.fastq.gz	sample052		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/004/ERR4836364.bam
ERR4836378	SAMEA7571421	ERS5328043	ERX4706156	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	15518	3892820	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328043	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328043	85ce27119bc037ac72cb1b007fb5af35;0371ce550997bf8564a4df741fa90610	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836378/ERR4836378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836378/ERR4836378_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836378/ERR4836378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836378/ERR4836378_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836378/sample066_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836378/sample066_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836378/sample066_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836378/sample066_S001_L001_R2_001.fastq.gz	sample066		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/008/ERR4836378.bam
ERR4836388	SAMEA7571431	ERS5328053	ERX4706166	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	18542	4651476	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328053	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328053	9540f4ebed5f71b36324657d5ec5d830;cdf97edf13edcb59c15ed7aaa1957b42	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836388/ERR4836388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836388/ERR4836388_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836388/ERR4836388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836388/ERR4836388_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836388/sample076_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836388/sample076_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836388/sample076_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836388/sample076_S001_L001_R2_001.fastq.gz	sample076		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/008/ERR4836388.bam
